Premonsoon,S4,Carp sp.,122
Premonsoon,S5,Channa punctata,768
Premonsoon,S5,Felis chaus,144
Premonsoon,S5,Channa striata,768
Premonsoon,S5,Mystus tengara,205
Premonsoon,S5,Mystus vittatus,215
Premonsoon,S5,Glossogobius giuris,928
Premonsoon,S5,Oreochromis niloticus,781
Premonsoon,S5,Duttaphrynus melanostictus,799
Premonsoon,S5,Duttaphrynus scaber,793
Premonsoon,S5,Fejervarya orissaensis,674
Premonsoon,S5,Minervarya agricola,868
Premonsoon,S5,Hoplobatrachus tigerinus,504
Premonsoon,S5,Hoplobatrachus crassus,540
Premonsoon,S5,Netuma thalassina,370
Premonsoon,S5,Prionailurus viverrinus,541
Premonsoon,S5,Macrognathus pancalus,999
Premonsoon,S5,Xenentodon cancila,559
Premonsoon,S5,Channa gachua,955
Premonsoon,S5,Heteropneustes fossilis,288
Premonsoon,S5,Mastacembelus armatus,687
Premonsoon,S5,Notopterus notopterus,967
Premonsoon,S5,Trichogaster lalius,575
Premonsoon,S5,Trichogaster fasciata,840
Premonsoon,S5,Diplonychus annulatus,1077
Premonsoon,S5,Diplonychus rusticus,1077
Premonsoon,S5,Aquarius adelaides,1080
Premonsoon,S5,Limnogonus fossarum,1080
Premonsoon,S5,Laccotrephes griseus,1080
Premonsoon,S5,Laccotrephes ruber,1080
Premonsoon,S5,Ranatra elongata,896
Premonsoon,S5,Ranatra filiformis,896
Premonsoon,S5,Ranatra varipes,921
Premonsoon,S5,Anisops campbelli,1122
Premonsoon,S5,Euphlyctis cyanophlyctis,573
Premonsoon,S5,Lissemys punctata,1088
Premonsoon,S5,Big fish juveniles,620
Premonsoon,S5,Parambassis baculis,600
Premonsoon,S5,Dendrocygna javanica,359
Premonsoon,S5,Aplocheilus panchax,612
Premonsoon,S5,Badis badis,758
Premonsoon,S5,Puntius vittatus,616
Premonsoon,S5,Rasbora daniconius,702
Premonsoon,S5,Pethia phutunio,758
Premonsoon,S5,Pila globosa,237
Premonsoon,S5,Filopaludina bengalensis,237
Premonsoon,S5,Idiopoma dissimilis,57
Premonsoon,S5,Melanoides tuberculata,237
Premonsoon,S5,Tarebia lineata,237
Premonsoon,S5,Bithynia pulchella,237
Premonsoon,S5,Gabbia orcula,237
Premonsoon,S5,Radix rufescens,237
Premonsoon,S5,Racesina luteola,237
Premonsoon,S5,Herbaceous aquatic plants,333
Premonsoon,S5,Nettapus coromandelianus,639
Premonsoon,S5,Macrobrachium malcolmsonii,522
Premonsoon,S5,Macrobrachium rosenbergii,522
Premonsoon,S5,Macrobrachium rude,234
Premonsoon,S5,Macrobrachium equidens,168
Premonsoon,S5,Hydrovatus confertus,1057
Premonsoon,S5,Anas poecilorhyncha,593
Premonsoon,S5,Tachybaptus ruficollis,1040
Premonsoon,S5,Gyraulus barrackporensis,224
Premonsoon,S5,Gyraulus convexiusculus,224
Premonsoon,S5,Gyraulus euphraticus,224
Premonsoon,S5,Indoplanorbis exustus,208
Premonsoon,S5,Centropus bengalensis,849
Premonsoon,S5,Minervarya pierrei,838
Premonsoon,S5,Uperodon systoma,639
Premonsoon,S5,Polypedates maculatus,607
Premonsoon,S5,Gallinula chloropus,681
Premonsoon,S5,Porphyrio poliocephalus,828
Premonsoon,S5,Amaurornis phoenicurus,1023
Premonsoon,S5,Himantopus himantopus,809
Premonsoon,S5,Vanellus indicus,809
Premonsoon,S5,Metopidius indicus,828
Premonsoon,S5,Hydrophasianus chirurgus,828
Premonsoon,S5,Anastomus oscitans,602
Premonsoon,S5,Mycteria leucocephala,712
Premonsoon,S5,Microcarbo niger,514
Premonsoon,S5,Ardea purpurea,828
Premonsoon,S5,Enhydris enhydris,341
Premonsoon,S5,Fowlea piscator,335
Premonsoon,S5,Ardea alba,847
Premonsoon,S5,Ardea intermedia,847
Premonsoon,S5,Egretta garzetta,881
Premonsoon,S5,Bubulcus ibis,759
Premonsoon,S5,Ardeola grayii,881
Premonsoon,S5,Nycticorax nycticorax,847
Premonsoon,S5,Haliaeetus leucogaster,218
Premonsoon,S5,Bungarus fasciatus,393
Premonsoon,S5,Naja naja,179
Premonsoon,S5,Spilornis cheela,11
Premonsoon,S5,Alcedo atthis,823
Premonsoon,S5,Halcyon smyrnensis,823
Premonsoon,S5,Ceryle rudis,823
Premonsoon,S5,Odonata sp.,202
Premonsoon,S5,Merops orientalis,4
Premonsoon,S5,Coracias benghalensis,201
Premonsoon,S5,Oriolus kundoo,4
Premonsoon,S5,Oriolus xanthornus,4
Premonsoon,S5,Hirundo rustica,562
Premonsoon,S5,Acridotheres ginginianus,198
Premonsoon,S5,Motacilla citreola,562
Premonsoon,S5,Varanus bengalensis,198
Premonsoon,S5,Detritus,271
Premonsoon,S5,Mosquito larvae,58
Premonsoon,S5,Arcella discoides,97
Premonsoon,S5,Centropyxis aculeata,97
Premonsoon,S5,Brachionus calyciflorus,115
Premonsoon,S5,Brachionus forficula,115
Premonsoon,S5,Keratella lenzi,115
Premonsoon,S5,Lecane aculeata,115
Premonsoon,S5,Lecane bulla,115
Premonsoon,S5,Asplanchna brightwelli,97
Premonsoon,S5,Mesocyclops leukarti,107
Premonsoon,S5,Scapholeberis kingi,107
Premonsoon,S5,Macrothrix spinosa,97
Premonsoon,S5,Macrothrix goeldi,97
Premonsoon,S5,Alona pulchella,97
Premonsoon,S5,Coronatella rectangula,97
Premonsoon,S5,Green Algae,229
Premonsoon,S5,Carp sp.,264
Premonsoon,D1,Channa punctata,33
Premonsoon,D1,Felis chaus,0
Premonsoon,D1,Channa striata,33
Premonsoon,D1,Mystus tengara,0
Premonsoon,D1,Mystus vittatus,0
Premonsoon,D1,Glossogobius giuris,29
Premonsoon,D1,Oreochromis niloticus,9
Premonsoon,D1,Duttaphrynus melanostictus,9
Premonsoon,D1,Duttaphrynus scaber,9
Premonsoon,D1,Fejervarya orissaensis,9
Premonsoon,D1,Minervarya agricola,9
Premonsoon,D1,Hoplobatrachus tigerinus,12
Premonsoon,D1,Hoplobatrachus crassus,12
Premonsoon,D1,Netuma thalassina,8
Premonsoon,D1,Prionailurus viverrinus,13
Premonsoon,D1,Macrognathus pancalus,29
Premonsoon,D1,Xenentodon cancila,9
Premonsoon,D1,Channa gachua,29
Premonsoon,D1,Heteropneustes fossilis,0
Premonsoon,D1,Mastacembelus armatus,29
Premonsoon,D1,Notopterus notopterus,26
Premonsoon,D1,Trichogaster lalius,0
Premonsoon,D1,Trichogaster fasciata,46
Premonsoon,D1,Diplonychus annulatus,148
Premonsoon,D1,Diplonychus rusticus,196
Premonsoon,D1,Aquarius adelaides,0
Premonsoon,D1,Limnogonus fossarum,0
Premonsoon,D1,Laccotrephes griseus,0
Premonsoon,D1,Laccotrephes ruber,0
Premonsoon,D1,Ranatra elongata,335
Premonsoon,D1,Ranatra filiformis,335
Premonsoon,D1,Ranatra varipes,267
Premonsoon,D1,Anisops campbelli,0
Premonsoon,D1,Euphlyctis cyanophlyctis,9
Premonsoon,D1,Lissemys punctata,29
